ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
21380,HX266600,05/18/2014 06:11:00 PM,046XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0221,002,4,39,01A,1182376,1874323,2014,10/23/2015 03:55:32 PM,41.81035919,-87.606583156,"(41.81035919, -87.606583156)"
21381,HX268077,05/19/2014 05:04:00 PM,084XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0834,008,18,70,01A,1156515,1848550,2014,08/17/2015 03:03:40 PM,41.7401952,-87.702132305,"(41.7401952, -87.702132305)"
21382,HX268509,05/19/2014 10:43:00 PM,024XX W FILLMORE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,011,28,28,01A,1160234,1895304,2014,08/17/2015 03:03:40 PM,41.868418485,-87.687218504,"(41.868418485, -87.687218504)"
21383,HX266832,05/20/2014 03:45:00 AM,039XX W POLK ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1132,011,24,26,01A,1150298,1896077,2014,08/17/2015 03:03:40 PM,41.870739112,-87.723675732,"(41.870739112, -87.723675732)"
21384,HX267017,05/18/2014 08:29:00 PM,033XX N NATCHEZ AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1632,016,36,17,01A,1132455,1921576,2014,08/17/2015 03:03:40 PM,41.941040735,-87.788590101,"(41.941040735, -87.788590101)"
21385,HX270458,05/21/2014 05:42:00 PM,007XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1112,011,27,23,01A,1150255,1904709,2014,12/11/2015 03:53:59 PM,41.894427099,-87.723608442,"(41.894427099, -87.723608442)"
21386,HX271430,05/22/2014 01:54:00 AM,013XX N HAMLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2535,025,30,23,01A,1150809,1908305,2014,08/17/2015 03:03:40 PM,41.904284061,-87.721479559,"(41.904284061, -87.721479559)"
21387,HX272590,05/22/2014 09:47:00 PM,107XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,9,49,01A,1179484,1833766,2014,08/17/2015 03:03:40 PM,41.699132882,-87.618426688,"(41.699132882, -87.618426688)"
2139,HJ346924,05/07/2003 02:50:00 AM,020XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,5,43,01A,1190984,1858323,2003,08/17/2015 03:03:40 PM,41.766249991,-87.575527839,"(41.766249991, -87.575527839)"
21390,HX272669,05/22/2014 10:42:00 PM,064XX S FRANCISCO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0823,008,15,66,01A,1158152,1861854,2014,08/17/2015 03:03:40 PM,41.77667032,-87.69577323,"(41.77667032, -87.69577323)"
21391,HX272763,05/23/2014 12:27:00 AM,039XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,true,0213,002,3,38,01A,1178247,1878952,2014,08/17/2015 03:03:40 PM,41.823156373,-87.621587057,"(41.823156373, -87.621587057)"
21393,HX274827,05/24/2014 04:44:00 PM,069XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0732,007,6,68,01A,1172501,1858952,2014,08/17/2015 03:03:40 PM,41.768402925,-87.643255778,"(41.768402925, -87.643255778)"
21394,HX275126,05/24/2014 08:06:00 PM,009XX W WINDSOR AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1914,019,46,3,01A,1169149,1930375,2014,08/17/2015 03:03:40 PM,41.964466449,-87.653469117,"(41.964466449, -87.653469117)"
21395,HX276332,05/25/2014 08:01:00 PM,033XX W MAYPOLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1123,011,28,27,01A,1154144,1900785,2014,08/17/2015 03:03:40 PM,41.88358253,-87.709430008,"(41.88358253, -87.709430008)"
21396,HX276620,05/26/2014 12:57:00 AM,054XX W HADDON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1524,015,37,25,01A,1139741,1907130,2014,08/17/2015 03:03:40 PM,41.901269153,-87.762164527,"(41.901269153, -87.762164527)"
21397,HX277235,05/26/2014 03:18:00 PM,052XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1523,015,28,25,01A,1141450,1902028,2014,08/17/2015 03:03:40 PM,41.887237261,-87.75601322,"(41.887237261, -87.75601322)"
2140,HJ344776,05/06/2003 06:53:00 AM,006XX W 65TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,0723,007,20,68,01A,1172916,1861779,2003,08/17/2015 03:03:40 PM,41.776151397,-87.641651267,"(41.776151397, -87.641651267)"
21400,HX276790,05/26/2014 07:18:00 AM,028XX W ARTHINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1135,011,28,27,01A,1157473,1895911,2014,08/17/2015 03:03:40 PM,41.870140733,-87.697338234,"(41.870140733, -87.697338234)"
21401,HX279114,05/27/2014 11:02:00 PM,023XX W 80TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0835,008,18,70,01A,1162234,1851552,2014,08/17/2015 03:03:40 PM,41.748316128,-87.681095074,"(41.748316128, -87.681095074)"
21403,HX281047,05/29/2014 01:03:00 PM,024XX E 74TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0334,003,7,43,01A,1194043,1856375,2014,08/17/2015 03:03:40 PM,41.760830032,-87.564379543,"(41.760830032, -87.564379543)"
21404,HX281542,05/29/2014 06:09:00 PM,057XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0232,002,20,68,01A,1176286,1866731,2014,08/17/2015 03:03:40 PM,41.78966516,-87.629148488,"(41.78966516, -87.629148488)"
21405,HX281461,05/29/2014 06:12:00 PM,079XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,0624,006,6,44,01A,1182600,1852623,2014,08/17/2015 03:03:40 PM,41.750807192,-87.606434385,"(41.750807192, -87.606434385)"
21406,HX282926,05/30/2014 06:28:00 PM,042XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0925,009,3,37,01A,1174999,1876675,2014,08/17/2015 03:03:40 PM,41.816981297,-87.633570654,"(41.816981297, -87.633570654)"
21407,HM726817,05/29/2014 09:30:00 AM,015XX S RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1014,010,24,29,01A,1151625,1892284,2014,08/17/2015 03:03:40 PM,41.860304719,-87.718903489,"(41.860304719, -87.718903489)"
21408,A417216,09/06/2010 07:00:00 AM,039XX S VINCENNES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0214,002,4,38,01A,1180666,1879108,2010,08/17/2015 03:03:40 PM,41.823529117,-87.612707977,"(41.823529117, -87.612707977)"
2141,HJ347381,05/07/2003 12:53:00 PM,046XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0935,009,11,61,01A,1172413,1873946,2003,08/17/2015 03:03:40 PM,41.80955005,-87.643137128,"(41.80955005, -87.643137128)"
21410,HX284618,05/31/2014 11:08:00 PM,038XX N ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1732,017,35,16,01A,1152369,1925483,2014,08/17/2015 03:03:40 PM,41.951391244,-87.715294405,"(41.951391244, -87.715294405)"
21411,HX284583,06/01/2014 01:35:00 AM,026XX E 83RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0423,004,7,46,01A,1195136,1850447,2014,08/17/2015 03:03:40 PM,41.744536265,-87.560568865,"(41.744536265, -87.560568865)"
21412,HX284714,06/01/2014 01:19:00 AM,005XX N LAVERGNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,37,25,01A,1142940,1902954,2014,08/17/2015 03:03:40 PM,41.889750677,-87.750518341,"(41.889750677, -87.750518341)"
21413,HX285779,06/01/2014 09:32:00 PM,096XX S BRENNAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0431,004,7,51,01A,1193226,1841359,2014,08/17/2015 03:03:40 PM,41.719644819,-87.567863355,"(41.719644819, -87.567863355)"
21414,HX285869,06/01/2014 10:21:00 PM,062XX S FRANCISCO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0823,008,15,66,01A,1158118,1863169,2014,08/17/2015 03:03:40 PM,41.780279562,-87.695862137,"(41.780279562, -87.695862137)"
21415,HX285595,06/02/2014 09:55:00 PM,009XX W 32ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0913,009,11,60,01A,1170429,1883429,2014,08/17/2015 03:03:40 PM,41.835615824,-87.650137516,"(41.835615824, -87.650137516)"
21416,HX288115,06/03/2014 01:29:00 PM,039XX W GRENSHAW ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1132,011,24,29,01A,1150335,1894751,2014,08/17/2015 03:03:40 PM,41.867099694,-87.723574471,"(41.867099694, -87.723574471)"
21418,HX290648,06/05/2014 07:04:00 PM,070XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0733,007,17,68,01A,1170858,1858230,2014,08/17/2015 03:03:40 PM,41.766457683,-87.649299205,"(41.766457683, -87.649299205)"
21419,HX292438,06/06/2014 02:26:00 PM,019XX W HOWARD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2424,024,49,1,01A,1162199,1950352,2014,08/17/2015 03:03:40 PM,42.01943247,-87.678460592,"(42.01943247, -87.678460592)"
2142,HJ348611,05/07/2003 07:38:00 PM,069XX S DANTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0332,003,5,43,01A,1187163,1859051,2003,08/17/2015 03:03:40 PM,41.768339212,-87.589509897,"(41.768339212, -87.589509897)"
21420,HX293138,06/06/2014 11:25:00 PM,001XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1114,011,28,26,01A,1148374,1900362,2014,08/17/2015 03:03:40 PM,41.882534927,-87.730628991,"(41.882534927, -87.730628991)"
21423,HX293281,06/07/2014 01:50:00 AM,056XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0225,002,20,40,01A,1177676,1867684,2014,08/17/2015 03:03:40 PM,41.792248931,-87.624022984,"(41.792248931, -87.624022984)"
21424,HX294341,06/07/2014 09:25:00 PM,046XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131,011,24,25,01A,1145423,1898285,2014,08/17/2015 03:03:40 PM,41.876891751,-87.741517829,"(41.876891751, -87.741517829)"
21425,HX295988,06/09/2014 08:55:00 AM,035XX W 79TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0834,008,18,70,01A,1154132,1851653,2014,10/09/2015 03:56:45 PM,41.748757987,-87.71078117,"(41.748757987, -87.71078117)"
21426,HX295988,06/09/2014 08:55:00 AM,035XX W 79TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0834,008,18,70,01A,1154132,1851653,2014,10/09/2015 03:56:45 PM,41.748757987,-87.71078117,"(41.748757987, -87.71078117)"
21427,HX297152,06/09/2014 11:29:00 PM,073XX S PERRY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0731,007,6,69,01A,1176668,1856246,2014,08/17/2015 03:03:40 PM,41.760884597,-87.628063106,"(41.760884597, -87.628063106)"
21428,P011155,06/23/2013 09:30:00 PM,005XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1134,011,24,27,01A,1155124,1897334,2013,08/17/2015 03:03:40 PM,41.874093029,-87.705923992,"(41.874093029, -87.705923992)"
21429,HX297917,06/10/2014 06:37:00 PM,002XX W 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0731,007,6,69,01A,1176062,1857231,2014,08/17/2015 03:03:40 PM,41.763601163,-87.630254612,"(41.763601163, -87.630254612)"
2143,HJ349039,05/08/2003 12:18:00 AM,070XX N CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2423,024,49,1,01A,1163416,1946748,2003,08/17/2015 03:03:40 PM,42.009517386,-87.674084319,"(42.009517386, -87.674084319)"
21430,HX301037,06/12/2014 09:43:00 PM,057XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1511,015,29,25,01A,1137687,1906084,2014,08/17/2015 03:03:40 PM,41.898436079,-87.76973442,"(41.898436079, -87.76973442)"
21431,HX173081,10/10/2011 10:00:00 PM,107XX S LOOMIS ST,0110,HOMICIDE,FIRST DEGREE MURDER,SEWER,false,false,2234,022,34,75,01A,1168913,1833721,2011,08/17/2015 03:03:40 PM,41.699243666,-87.657134133,"(41.699243666, -87.657134133)"
21432,HX302570,06/14/2014 12:22:00 AM,013XX S CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1152580,1893720,2014,08/17/2015 03:03:40 PM,41.86422646,-87.71535996,"(41.86422646, -87.71535996)"
21433,HX303929,06/15/2014 12:04:00 AM,031XX W POLK ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1134,011,24,27,01A,1155619,1896201,2014,08/17/2015 03:03:40 PM,41.870974016,-87.704137066,"(41.870974016, -87.704137066)"
21434,HX305013,06/15/2014 10:02:00 PM,104XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,true,2232,022,34,73,01A,1171502,1835423,2014,08/17/2015 03:03:40 PM,41.703858046,-87.647604759,"(41.703858046, -87.647604759)"
21435,HX307594,06/17/2014 04:48:00 PM,039XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1122,011,28,26,01A,1150075,1900126,2014,08/17/2015 03:03:40 PM,41.881854367,-87.724388981,"(41.881854367, -87.724388981)"
21436,HX310384,06/19/2014 04:52:00 PM,028XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0831,008,18,66,01A,1158450,1857424,2014,08/17/2015 03:03:40 PM,41.764507679,-87.694801338,"(41.764507679, -87.694801338)"
21437,HX313263,06/21/2014 05:55:00 PM,111XX S HOMEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2212,022,19,75,01A,1165428,1830226,2014,08/17/2015 03:03:40 PM,41.689727166,-87.669993233,"(41.689727166, -87.669993233)"
21438,HX313506,06/21/2014 10:35:00 PM,001XX W 109TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,34,49,01A,1177370,1832677,2014,08/17/2015 03:03:40 PM,41.696192402,-87.626199887,"(41.696192402, -87.626199887)"
21439,HX313760,06/22/2014 03:05:00 AM,072XX S WENTWORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0731,007,17,69,01A,1176212,1856969,2014,08/17/2015 03:03:40 PM,41.762878839,-87.629712688,"(41.762878839, -87.629712688)"
2144,HJ349180,05/08/2003 05:15:00 AM,026XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1423,014,26,24,01A,1158645,1908547,2003,08/17/2015 03:03:40 PM,41.904791152,-87.692689106,"(41.904791152, -87.692689106)"
21440,HX313874,06/22/2014 12:57:00 AM,111XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,2233,022,34,49,01A,1173964,1830946,2014,08/17/2015 03:03:40 PM,41.691518331,-87.638721608,"(41.691518331, -87.638721608)"
21442,HX315019,06/23/2014 05:13:00 AM,048XX W CONCORD PL,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2533,025,37,25,01A,1143723,1910529,2014,08/17/2015 03:03:40 PM,41.9105227,-87.747452808,"(41.9105227, -87.747452808)"
21443,HW282916,06/17/2014 12:00:00 AM,096XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,2223,022,21,73,01A,1172677,1840886,2014,08/17/2015 03:03:40 PM,41.718823567,-87.643141787,"(41.718823567, -87.643141787)"
21444,HX319038,06/25/2014 11:07:00 PM,065XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0723,007,17,68,01A,1171098,1861544,2014,08/17/2015 03:03:40 PM,41.775546462,-87.648322769,"(41.775546462, -87.648322769)"
21445,HX319135,06/26/2014 12:14:00 AM,010XX W ANCONA ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1214,012,27,24,01A,1169292,1904698,2014,08/17/2015 03:03:40 PM,41.894004398,-87.653691681,"(41.894004398, -87.653691681)"
21446,HX319611,06/26/2014 03:52:00 PM,001XX N LEAMINGTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1532,015,28,25,01A,1142018,1900693,2014,11/07/2015 03:55:02 PM,41.883563352,-87.75396043,"(41.883563352, -87.75396043)"
21447,HX321764,06/27/2014 11:16:00 PM,060XX S SACRAMENTO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0823,008,15,66,01A,1157419,1864355,2014,08/17/2015 03:03:40 PM,41.783548308,-87.698392698,"(41.783548308, -87.698392698)"
21448,HX315796,06/27/2014 09:42:00 PM,016XX W 69TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0725,007,17,67,01A,1166431,1858952,2014,08/17/2015 03:03:40 PM,41.768534413,-87.665505285,"(41.768534413, -87.665505285)"
21449,HX322221,06/28/2014 09:56:00 AM,036XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1151804,1905091,2014,08/17/2015 03:03:40 PM,41.895444998,-87.717909324,"(41.895444998, -87.717909324)"
2145,HJ353408,05/10/2003 01:00:00 AM,065XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,69,01A,1177406,1861623,2003,08/17/2015 03:03:40 PM,41.775623038,-87.625196061,"(41.775623038, -87.625196061)"
21450,HX325973,06/30/2014 11:08:00 PM,006XX E 50TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0223,002,4,38,01A,1181635,1871680,2014,08/17/2015 03:03:40 PM,41.803123746,-87.609382682,"(41.803123746, -87.609382682)"
21451,HX327623,07/02/2014 02:35:00 AM,071XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1164591,1857317,2014,08/17/2015 03:03:40 PM,41.764086755,-87.672295869,"(41.764086755, -87.672295869)"
21452,HX327014,07/02/2014 06:52:00 PM,012XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,37,23,01A,1148148,1908129,2014,08/17/2015 03:03:40 PM,41.903852765,-87.731258743,"(41.903852765, -87.731258743)"
21453,HX327719,07/02/2014 06:26:00 AM,033XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1121,011,26,23,01A,1153986,1907787,2014,08/17/2015 03:03:40 PM,41.902799847,-87.709823354,"(41.902799847, -87.709823354)"
21454,HX329896,07/03/2014 04:17:00 PM,038XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1122,011,28,26,01A,1150740,1899385,2014,08/17/2015 03:03:40 PM,41.879808008,-87.721966478,"(41.879808008, -87.721966478)"
21455,HX330587,07/04/2014 03:02:00 AM,020XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0726,007,15,67,01A,1163912,1862858,2014,08/17/2015 03:03:40 PM,41.779306305,-87.674629028,"(41.779306305, -87.674629028)"
21457,HX332098,07/05/2014 11:38:00 AM,087XX S HOUSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0424,004,10,46,01A,1198040,1847549,2014,08/17/2015 03:03:40 PM,41.736511877,-87.550025137,"(41.736511877, -87.550025137)"
21458,HX332730,07/05/2014 08:09:00 PM,065XX S SEELEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,15,67,01A,1163819,1861340,2014,08/17/2015 03:03:40 PM,41.775142665,-87.675012581,"(41.775142665, -87.675012581)"
21459,HX332990,07/06/2014 12:07:00 AM,104XX S NORMAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2233,022,34,49,01A,1174805,1835586,2014,08/17/2015 03:03:40 PM,41.704232533,-87.635504986,"(41.704232533, -87.635504986)"
2146,HJ355303,05/10/2003 10:04:00 PM,022XX N AUSTIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2512,025,37,19,01A,1136032,1914294,2003,08/17/2015 03:03:40 PM,41.920994989,-87.77561715,"(41.920994989, -87.77561715)"
21460,HX333013,07/06/2014 01:05:00 AM,044XX N MALDEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1913,019,46,3,01A,1166744,1929488,2014,08/17/2015 03:03:40 PM,41.962084512,-87.662337129,"(41.962084512, -87.662337129)"
21461,HX330587,07/06/2014 12:47:00 AM,020XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0726,007,15,67,01A,1163912,1862858,2014,08/17/2015 03:03:40 PM,41.779306305,-87.674629028,"(41.779306305, -87.674629028)"
21462,HX333887,07/06/2014 06:11:00 PM,052XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1523,015,28,25,01A,1141214,1902043,2014,08/17/2015 03:03:40 PM,41.887282776,-87.756879522,"(41.887282776, -87.756879522)"
21463,HX334112,07/06/2014 09:54:00 PM,003XX W 116TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0522,005,34,53,01A,1175892,1828000,2014,08/17/2015 03:03:40 PM,41.683391179,-87.631750847,"(41.683391179, -87.631750847)"
21465,HX334407,07/07/2014 03:33:00 AM,084XX S BUFFALO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0424,004,10,46,01A,1199606,1849656,2014,08/17/2015 03:03:40 PM,41.742254382,-87.544217187,"(41.742254382, -87.544217187)"
21466,HX334345,07/07/2014 01:15:00 AM,109XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,2234,022,34,75,01A,1169614,1832047,2014,08/17/2015 03:03:40 PM,41.694634809,-87.654615685,"(41.694634809, -87.654615685)"
21467,HX334293,07/07/2014 08:27:00 PM,030XX E 81ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0422,004,7,46,01A,1197683,1851841,2014,08/17/2015 03:03:40 PM,41.748298358,-87.551190118,"(41.748298358, -87.551190118)"
21468,HX334350,07/07/2014 05:54:00 AM,096XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,73,01A,1171683,1840744,2014,08/17/2015 03:03:40 PM,41.718455708,-87.646786617,"(41.718455708, -87.646786617)"
21469,HX335528,07/07/2014 08:11:00 PM,021XX W 69TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0735,007,17,67,01A,1163069,1858875,2014,08/17/2015 03:03:40 PM,41.768394087,-87.677830867,"(41.768394087, -87.677830867)"
2147,HJ355499,05/11/2003 12:44:00 AM,021XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1223,012,25,31,01A,1164698,1889969,2003,08/17/2015 03:03:40 PM,41.853685389,-87.670981337,"(41.853685389, -87.670981337)"
21470,HX337207,07/08/2014 10:07:00 PM,092XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,73,01A,1174914,1843541,2014,08/17/2015 03:03:40 PM,41.726059747,-87.634869538,"(41.726059747, -87.634869538)"
21471,HX337204,07/08/2014 10:11:00 PM,009XX N HAMLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1150884,1905904,2014,08/17/2015 03:03:40 PM,41.897694011,-87.721266986,"(41.897694011, -87.721266986)"
21472,HX284832,07/07/2014 12:37:00 PM,027XX W 24TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1034,010,12,30,01A,1158569,1887956,2014,08/17/2015 03:03:40 PM,41.848289029,-87.693532101,"(41.848289029, -87.693532101)"
21473,HX239937,04/28/2014 04:31:00 AM,015XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1932,019,32,7,01A,1165505,1916023,2014,08/17/2015 03:03:40 PM,41.925162419,-87.667277075,"(41.925162419, -87.667277075)"
21474,HX341290,07/11/2014 08:13:00 PM,052XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,1522,015,29,25,01A,1141530,1898501,2014,08/17/2015 03:03:40 PM,41.877557254,-87.755806595,"(41.877557254, -87.755806595)"
21475,HX341618,07/12/2014 01:48:00 AM,062XX S ROCKWELL ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,0825,008,15,66,01A,1160110,1863250,2014,08/17/2015 03:03:40 PM,41.780461082,-87.688556867,"(41.780461082, -87.688556867)"
21476,HX342288,07/12/2014 03:58:00 PM,013XX W DEVON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2432,024,40,1,01A,1165886,1942621,2014,08/17/2015 03:03:40 PM,41.998140264,-87.665114952,"(41.998140264, -87.665114952)"
21477,HX344157,07/14/2014 12:43:00 AM,015XX W 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0734,007,17,67,01A,1167236,1856981,2014,08/17/2015 03:03:40 PM,41.763108538,-87.662610896,"(41.763108538, -87.662610896)"
21478,HX344907,07/14/2014 03:30:00 PM,028XX N KENNETH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2523,025,31,20,01A,1146230,1918444,2014,08/17/2015 03:03:40 PM,41.932194873,-87.738041085,"(41.932194873, -87.738041085)"
21479,HX351135,07/19/2014 03:55:00 AM,000XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1522,015,28,25,01A,1141707,1900068,2014,08/17/2015 03:03:40 PM,41.88185403,-87.755117926,"(41.88185403, -87.755117926)"
2148,HJ355690,05/11/2003 02:18:00 AM,021XX N ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,false,1414,014,35,22,01A,1155178,1913920,2003,08/17/2015 03:03:40 PM,41.919605467,-87.705279945,"(41.919605467, -87.705279945)"
21480,HX350804,07/19/2014 07:33:00 AM,039XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1132,011,24,26,01A,1150281,1898067,2014,08/17/2015 03:03:40 PM,41.876200229,-87.723686253,"(41.876200229, -87.723686253)"
21481,HX350252,07/13/2014 04:00:00 PM,068XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0725,007,17,67,01A,1167515,1859362,2014,08/17/2015 03:03:40 PM,41.769636341,-87.661520147,"(41.769636341, -87.661520147)"
